"c1_id","c1_protein_1","c1_protein_2","c1_carbs_1","c1_carbs_2","c1_fats_1","c1_fats_2","p1","p2","c1","c2","f1","f2"
"27348","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27349","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27350","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27351","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27352","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27353","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27354","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27355","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27356","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27357","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27358","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27359","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27360","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27361","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27362","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27363","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27364","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27365","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27366","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27367","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27368","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27369","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27370","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27371","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27372","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27373","Steak STANDARD","Tuna STANDARD","Plain Pasta","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27374","Steak STANDARD","Tuna STANDARD","Plain Pasta","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27375","Steak STANDARD","Tuna STANDARD","Plain Pasta","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27376","Steak STANDARD","Tuna STANDARD","Plain Pasta","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27377","Steak STANDARD","Tuna STANDARD","Plain Pasta","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27378","Steak STANDARD","Tuna STANDARD","Plain Pasta","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27379","Steak STANDARD","Tuna STANDARD","Plain Pasta","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27380","Steak STANDARD","Tuna STANDARD","Plain Pasta","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27381","Steak STANDARD","Tuna STANDARD","Plain Pasta","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27382","Steak STANDARD","Tuna STANDARD","Plain Pasta","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27383","Steak STANDARD","Tuna STANDARD","Plain Pasta","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27384","Steak STANDARD","Tuna STANDARD","Plain Pasta","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27385","Steak STANDARD","Tuna STANDARD","Plain Pasta","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27386","Steak STANDARD","Tuna STANDARD","Plain Pasta","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27387","Steak STANDARD","Tuna STANDARD","Plain Pasta","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27388","Steak STANDARD","Tuna STANDARD","Plain Pasta","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27389","Steak STANDARD","Tuna STANDARD","Plain Pasta","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27390","Steak STANDARD","Tuna STANDARD","Plain Pasta","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27391","Steak STANDARD","Tuna STANDARD","Plain Pasta","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27392","Steak STANDARD","Tuna STANDARD","Plain Pasta","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27393","Steak STANDARD","Tuna STANDARD","Plain Pasta","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27394","Steak STANDARD","Tuna STANDARD","Plain Pasta","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27395","Steak STANDARD","Tuna STANDARD","Plain Pasta","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27396","Steak STANDARD","Tuna STANDARD","Plain Pasta","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27397","Steak STANDARD","Tuna STANDARD","Plain Pasta","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27398","Steak STANDARD","Tuna STANDARD","Plain Pasta","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27399","Steak STANDARD","Tuna STANDARD","Plain Pasta","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27400","Steak STANDARD","Tuna STANDARD","Plain Pasta","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27401","Steak STANDARD","Tuna STANDARD","Plain Pasta","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27402","Steak STANDARD","Tuna STANDARD","Plain Pasta","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27403","Steak STANDARD","Tuna STANDARD","Plain Pasta","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27404","Steak STANDARD","Tuna STANDARD","Plain Pasta","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27405","Steak STANDARD","Tuna STANDARD","Plain Pasta","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27406","Steak STANDARD","Tuna STANDARD","Plain Pasta","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27407","Steak STANDARD","Tuna STANDARD","Plain Pasta","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27408","Steak STANDARD","Tuna STANDARD","Plain Pasta","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27409","Steak STANDARD","Tuna STANDARD","Banana","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27410","Steak STANDARD","Tuna STANDARD","Banana","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27411","Steak STANDARD","Tuna STANDARD","Banana","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27412","Steak STANDARD","Tuna STANDARD","Banana","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27413","Steak STANDARD","Tuna STANDARD","Banana","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27414","Steak STANDARD","Tuna STANDARD","Banana","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27415","Steak STANDARD","Tuna STANDARD","Banana","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27416","Steak STANDARD","Tuna STANDARD","Banana","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27417","Steak STANDARD","Tuna STANDARD","Banana","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27418","Steak STANDARD","Tuna STANDARD","Banana","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27419","Steak STANDARD","Tuna STANDARD","Banana","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27420","Steak STANDARD","Tuna STANDARD","Banana","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27421","Steak STANDARD","Tuna STANDARD","Banana","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27422","Steak STANDARD","Tuna STANDARD","Banana","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27423","Steak STANDARD","Tuna STANDARD","Banana","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27424","Steak STANDARD","Tuna STANDARD","Banana","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27425","Steak STANDARD","Tuna STANDARD","Banana","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27426","Steak STANDARD","Tuna STANDARD","Banana","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27427","Steak STANDARD","Tuna STANDARD","Banana","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27428","Steak STANDARD","Tuna STANDARD","Banana","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27429","Steak STANDARD","Tuna STANDARD","Banana","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27430","Steak STANDARD","Tuna STANDARD","Banana","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27431","Steak STANDARD","Tuna STANDARD","Banana","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27432","Steak STANDARD","Tuna STANDARD","Banana","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27433","Steak STANDARD","Tuna STANDARD","Banana","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27434","Steak STANDARD","Tuna STANDARD","Banana","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27435","Steak STANDARD","Tuna STANDARD","Banana","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27436","Steak STANDARD","Tuna STANDARD","Banana","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27437","Steak STANDARD","Tuna STANDARD","Banana","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27438","Steak STANDARD","Tuna STANDARD","Banana","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27439","Steak STANDARD","Tuna STANDARD","Banana","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27440","Steak STANDARD","Tuna STANDARD","Banana","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27441","Steak STANDARD","Tuna STANDARD","Banana","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27442","Steak STANDARD","Tuna STANDARD","Banana","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27443","Steak STANDARD","Tuna STANDARD","Banana","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27444","Steak STANDARD","Tuna STANDARD","Banana","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27445","Steak STANDARD","Tuna STANDARD","-","-","Avocado","Oil STANDARD","0.5","0.5","0.0","0.0","0.8","0.2"
"27446","Steak STANDARD","Tuna STANDARD","-","-","Avocado","-","0.5","0.5","0.0","0.0","1.0","0.0"
"27447","Steak STANDARD","Tuna STANDARD","-","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.0","0.0","0.8","0.2"
"27448","Steak STANDARD","Tuna STANDARD","-","-","Nuts STANDARD","-","0.5","0.5","0.0","0.0","1.0","0.0"
"27449","Steak STANDARD","Tuna STANDARD","-","-","-","Oil STANDARD","0.5","0.5","0.0","0.0","0.0","0.5"
"27450","Steak STANDARD","Tuna STANDARD","-","-","-","-","0.5","0.5","0.0","0.0","0.0","0.0"
"27451","Steak STANDARD","-","Quinoa","Beans STANDARD","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27452","Steak STANDARD","-","Quinoa","Beans STANDARD","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27453","Steak STANDARD","-","Quinoa","Beans STANDARD","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27454","Steak STANDARD","-","Quinoa","Beans STANDARD","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27455","Steak STANDARD","-","Quinoa","Beans STANDARD","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27456","Steak STANDARD","-","Quinoa","Beans STANDARD","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27457","Steak STANDARD","-","Quinoa","Lentils","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27458","Steak STANDARD","-","Quinoa","Lentils","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27459","Steak STANDARD","-","Quinoa","Lentils","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27460","Steak STANDARD","-","Quinoa","Lentils","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27461","Steak STANDARD","-","Quinoa","Lentils","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27462","Steak STANDARD","-","Quinoa","Lentils","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27463","Steak STANDARD","-","Quinoa","Banana","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27464","Steak STANDARD","-","Quinoa","Banana","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27465","Steak STANDARD","-","Quinoa","Banana","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27466","Steak STANDARD","-","Quinoa","Banana","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27467","Steak STANDARD","-","Quinoa","Banana","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27468","Steak STANDARD","-","Quinoa","Banana","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27469","Steak STANDARD","-","Quinoa","Sweet Potato","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27470","Steak STANDARD","-","Quinoa","Sweet Potato","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27471","Steak STANDARD","-","Quinoa","Sweet Potato","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27472","Steak STANDARD","-","Quinoa","Sweet Potato","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27473","Steak STANDARD","-","Quinoa","Sweet Potato","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27474","Steak STANDARD","-","Quinoa","Sweet Potato","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27475","Steak STANDARD","-","Quinoa","White Potato","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27476","Steak STANDARD","-","Quinoa","White Potato","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27477","Steak STANDARD","-","Quinoa","White Potato","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27478","Steak STANDARD","-","Quinoa","White Potato","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27479","Steak STANDARD","-","Quinoa","White Potato","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27480","Steak STANDARD","-","Quinoa","White Potato","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27481","Steak STANDARD","-","Quinoa","-","Avocado","Oil STANDARD","1.0","0.0","1.0","0.0","0.8","0.2"
"27482","Steak STANDARD","-","Quinoa","-","Avocado","-","1.0","0.0","1.0","0.0","1.0","0.0"
"27483","Steak STANDARD","-","Quinoa","-","Nuts STANDARD","Oil STANDARD","1.0","0.0","1.0","0.0","0.8","0.2"
"27484","Steak STANDARD","-","Quinoa","-","Nuts STANDARD","-","1.0","0.0","1.0","0.0","1.0","0.0"
"27485","Steak STANDARD","-","Quinoa","-","-","Oil STANDARD","1.0","0.0","1.0","0.0","0.0","0.5"
"27486","Steak STANDARD","-","Quinoa","-","-","-","1.0","0.0","1.0","0.0","0.0","0.0"
"27487","Steak STANDARD","-","White Rice","Beans STANDARD","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27488","Steak STANDARD","-","White Rice","Beans STANDARD","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27489","Steak STANDARD","-","White Rice","Beans STANDARD","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27490","Steak STANDARD","-","White Rice","Beans STANDARD","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27491","Steak STANDARD","-","White Rice","Beans STANDARD","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27492","Steak STANDARD","-","White Rice","Beans STANDARD","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27493","Steak STANDARD","-","White Rice","Lentils","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27494","Steak STANDARD","-","White Rice","Lentils","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27495","Steak STANDARD","-","White Rice","Lentils","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27496","Steak STANDARD","-","White Rice","Lentils","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27497","Steak STANDARD","-","White Rice","Lentils","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27498","Steak STANDARD","-","White Rice","Lentils","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27499","Steak STANDARD","-","White Rice","Banana","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27500","Steak STANDARD","-","White Rice","Banana","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27501","Steak STANDARD","-","White Rice","Banana","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27502","Steak STANDARD","-","White Rice","Banana","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27503","Steak STANDARD","-","White Rice","Banana","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27504","Steak STANDARD","-","White Rice","Banana","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27505","Steak STANDARD","-","White Rice","Sweet Potato","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27506","Steak STANDARD","-","White Rice","Sweet Potato","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27507","Steak STANDARD","-","White Rice","Sweet Potato","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27508","Steak STANDARD","-","White Rice","Sweet Potato","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27509","Steak STANDARD","-","White Rice","Sweet Potato","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27510","Steak STANDARD","-","White Rice","Sweet Potato","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27511","Steak STANDARD","-","White Rice","White Potato","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27512","Steak STANDARD","-","White Rice","White Potato","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27513","Steak STANDARD","-","White Rice","White Potato","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27514","Steak STANDARD","-","White Rice","White Potato","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27515","Steak STANDARD","-","White Rice","White Potato","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27516","Steak STANDARD","-","White Rice","White Potato","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27517","Steak STANDARD","-","White Rice","-","Avocado","Oil STANDARD","1.0","0.0","1.0","0.0","0.8","0.2"
"27518","Steak STANDARD","-","White Rice","-","Avocado","-","1.0","0.0","1.0","0.0","1.0","0.0"
"27519","Steak STANDARD","-","White Rice","-","Nuts STANDARD","Oil STANDARD","1.0","0.0","1.0","0.0","0.8","0.2"
"27520","Steak STANDARD","-","White Rice","-","Nuts STANDARD","-","1.0","0.0","1.0","0.0","1.0","0.0"
"27521","Steak STANDARD","-","White Rice","-","-","Oil STANDARD","1.0","0.0","1.0","0.0","0.0","0.5"
"27522","Steak STANDARD","-","White Rice","-","-","-","1.0","0.0","1.0","0.0","0.0","0.0"
"27523","Steak STANDARD","-","Brown Rice","Beans STANDARD","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27524","Steak STANDARD","-","Brown Rice","Beans STANDARD","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27525","Steak STANDARD","-","Brown Rice","Beans STANDARD","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27526","Steak STANDARD","-","Brown Rice","Beans STANDARD","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27527","Steak STANDARD","-","Brown Rice","Beans STANDARD","-","Oil STANDARD","1.0","0.0","0.6","0.4","0.0","0.5"
"27528","Steak STANDARD","-","Brown Rice","Beans STANDARD","-","-","1.0","0.0","0.6","0.4","0.0","0.0"
"27529","Steak STANDARD","-","Brown Rice","Lentils","Avocado","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27530","Steak STANDARD","-","Brown Rice","Lentils","Avocado","-","1.0","0.0","0.6","0.4","1.0","0.0"
"27531","Steak STANDARD","-","Brown Rice","Lentils","Nuts STANDARD","Oil STANDARD","1.0","0.0","0.6","0.4","0.8","0.2"
"27532","Steak STANDARD","-","Brown Rice","Lentils","Nuts STANDARD","-","1.0","0.0","0.6","0.4","1.0","0.0"
